meter_id,transformer_id,customer_class,barangay_id,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
M3000157,TX_Intramuros_8,Residential,16,14.59019022,120.9774948,213.64,236.87,206.14,206.56,292.42,254.84,263.72,209.97,198.19,223.01,229.77,188.21,5
M3000158,TX_Intramuros_7,Residential,16,14.59202514,120.9761787,355.08,396.33,505.85,417.62,514.91,467.87,557.25,356.85,366.42,394.07,424.02,439.86,5
M3000159,TX_Intramuros_9,Residential,16,14.59106557,120.9790284,212.76,261.36,268.57,255.07,237.17,287.22,252.02,196.16,188.72,224.85,216.93,225.93,5
M3000160,TX_San Antoni_6,Residential,17,14.57518052,120.9989494,529.99,548.2,555.51,546.16,685.87,752.39,733.09,560.53,506.9,487.46,554.64,589.68,5
M3000161,TX_San Antoni_5,Residential,17,14.57434903,120.9952954,430.36,571.73,477.91,517.15,634.94,561.12,635.1,468.84,494.83,416.4,387.29,452.81,15
M3000162,TX_San Antoni_4,Residential,17,14.57556873,120.9974256,655.1,713.92,690.75,668.36,750.42,630.33,666.33,463.06,484.54,533.77,486.03,641.26,10
M3000163,TX_San Antoni_7,Residential,17,14.57755972,120.9927423,152.66,199.61,211.69,225.06,176.25,292.18,265.26,198.26,174.02,82.39,200.52,155.74,5
M3000164,TX_San Antoni_7,Residential,17,14.57297201,120.9954437,359.06,443.68,423.87,392.74,461.1,463.19,470.02,430.7,387.61,352.98,347.43,390.36,10
M3000165,TX_San Antoni_1,Residential,17,14.57710808,120.9948349,169.57,173.99,153.22,189.02,217.15,212.03,194.46,156.53,149.9,164.49,159.04,142.82,15
M3000166,TX_San Antoni_7,Residential,17,14.57733207,120.9952454,525.8,508.97,504.95,616.44,679.12,679.56,729.33,490.92,585.72,578.08,435.42,600.49,10
M3000167,TX_San Antoni_9,Residential,17,14.57141464,120.9964894,191.77,221.5,193.81,176.65,243.66,219.27,213.03,185.02,199.75,187.97,174.63,189.86,10
M3000168,TX_San Antoni_2,Residential,17,14.57685307,120.9934952,256.36,258.9,281.62,321.77,354.37,364.2,351.15,233.76,267.29,275.42,277.19,271.41,5
M3000169,TX_San Antoni_7,Residential,17,14.57475948,120.9935348,529.14,616.6,504.25,544.08,655.65,694.62,602.56,548.32,487.34,556.38,446.74,563.58,10
M3000170,TX_Singalong_3,Residential,18,14.56844232,120.9924165,518.44,512.36,545.37,471.22,563.5,606.72,682.99,468.92,484.02,524.69,444.73,526.53,5
M3000171,TX_Singalong_10,Residential,18,14.56175627,120.9906486,217.88,256.57,267.05,270.62,324.23,350.59,297.13,262.91,208.91,205.23,238.22,217.37,15
M3000172,TX_Singalong_10,Residential,18,14.57008353,120.9914971,173.11,206.04,182.15,193.82,238.3,231.26,193.23,173.03,161.8,173.64,161.44,151.22,5
M3000173,TX_Singalong_2,Residential,18,14.56104655,120.9898505,71.87,91.93,76.39,113.4,126.88,106.61,117.74,91.83,99.52,115.31,114.41,74.27,15
M3000174,TX_Singalong_10,Residential,18,14.56757753,120.9946709,529.68,371.21,329.73,643.68,683.41,209.58,483.46,194.53,227.04,457.15,404.74,316.57,10
M3000175,TX_Singalong_6,Residential,18,14.5688559,120.9940001,462.67,581.91,594.58,611.65,628.2,658.78,670.31,540.51,553.81,548.33,487.49,619.47,15
M3000176,TX_Singalong_5,Residential,18,14.56826973,120.989479,496.59,602.81,548.24,517.59,703.15,594.96,699.85,528.89,553.54,451.65,549.47,612.9,10
M3000177,TX_Singalong_2,Residential,18,14.56821379,120.9929094,423.04,472.18,436.01,439.03,448.79,455.74,553.49,413.38,319.96,416.65,321.66,389.88,15
M3000178,TX_Singalong_2,Residential,18,14.56636693,120.9936984,410.33,383.69,411.12,448.22,460.57,408.74,476.55,387.12,413.07,311.19,365.7,374.68,5
M3000179,TX_Singalong_2,Residential,18,14.56458211,120.9969742,365.98,503.7,486.76,531.86,544.44,499.35,511.7,364.01,430.19,428.35,367.01,380.96,5
M3000180,TX_Moriones_5,Residential,19,14.61338012,120.9675865,357.72,410.85,334.54,390.42,401.58,480.73,394.82,272.11,320.82,285.87,275.69,356.12,10
M3000181,TX_Moriones_6,Commercial,19,14.60947201,120.9655784,2217.85,2114.6,2162.76,2282.17,2598.25,2858.35,2535.87,1803.89,1857.46,1835.34,2146.6,2093.95,50
M3000182,TX_Moriones_10,Commercial,19,14.61099489,120.9667742,3140.29,3605.3,3257.8,3404.94,3616.12,3312.21,3414.64,3034.08,2351.9,2787.82,2609.56,2759.08,100
M3000183,TX_Moriones_4,Residential,19,14.609416,120.9646223,272.29,344.44,319.83,356.45,365.45,378.43,334.52,337.07,294.34,251.76,297.3,343.47,5
M3000184,TX_Moriones_8,Residential,19,14.60857983,120.9647009,455.61,418.35,413.66,498.06,528.65,433.28,487.04,428.78,332.3,329.51,361.8,458.21,10
M3000185,TX_Moriones_2,Residential,19,14.60699285,120.9691869,197.81,221.35,232.06,199.11,230.58,250.95,281.45,170.99,214.06,198.84,205.1,172.45,5
M3000186,TX_Moriones_9,Residential,19,14.60873961,120.9660329,135.41,96.15,50.92,290.47,332.99,259.5,191.53,214.49,49.17,282.6,72.52,320.19,5
M3000187,TX_Moriones_5,Residential,19,14.61017084,120.96622,315.83,426.6,375.5,413.84,403.26,382.54,417.61,314.96,374.82,373.93,340.49,303.6,15
M3000188,TX_Moriones_7,Residential,19,14.6107627,120.9669339,296.74,317.88,330.94,268.3,295.1,299.75,303.97,259.73,293.51,246.16,292.55,233.21,5
M3000189,TX_Moriones_4,Residential,19,14.61058937,120.965774,501.19,487.39,603.68,557.2,700.73,708.11,638.8,531.23,544.85,557.98,506.66,563.93,5
M3000190,TX_Balic-Bali_1,Residential,20,14.60836983,120.9983042,117.38,137.21,93.87,210.76,166.86,150.15,216.58,157.74,121.98,129.64,69.48,96.77,15
M3000191,TX_Balic-Bali_4,Residential,20,14.61079511,120.9987559,325.61,379.24,382.16,393.72,405.89,527.4,472.48,375.74,311,309.6,366.68,419.94,10
M3000192,TX_Balic-Bali_5,Commercial,20,14.61070893,120.9997095,2630.92,2576.46,2195.82,2200.6,2764.28,3158.41,2727.33,2103.45,2402.25,1958.51,2443.65,2166.16,75
M3000193,TX_Balic-Bali_7,Residential,20,14.61223611,121.0009934,405.61,400.03,451.62,391.59,424.81,487.88,430.4,413.62,310.59,393.37,341.17,424.5,5
M3000194,TX_Balic-Bali_7,Residential,20,14.61067842,121.0029618,304.34,276.32,323.83,298.74,396.69,356.62,304.11,255.93,228.14,245.4,249.94,305.32,5
M3000195,TX_Balic-Bali_4,Commercial,20,14.60762569,120.9974478,2647.79,3029.46,2900.33,3590.75,3082.15,3705.05,4016.12,2488.24,2820.89,2376.46,3005.96,2695.64,50
M3000196,TX_Balic-Bali_9,Residential,20,14.61048392,120.9970657,196.89,197.06,239.64,250.7,295.91,275.57,279.14,221.87,224.3,197.82,175.12,206.67,5
M3000197,TX_Balic-Bali_7,Residential,20,14.60946566,121.0002949,183.85,199.52,211.61,246.14,246.64,256.39,227.13,190.59,212.41,206.67,167,222.89,10
M3000198,TX_Balic-Bali_6,Commercial,20,14.61431755,121.0013877,172.2,352.89,462.73,259.34,597.21,201.8,480.23,490.72,251.4,220.7,168.78,399.26,25
M3000199,TX_Balic-Bali_6,Residential,20,14.61118289,120.9987968,287.77,238.76,264.44,258.37,273.49,307.43,328.06,268.04,275.77,262.67,238.19,270.09,10
M3000200,TX_Batasan Hi_8,Residential,21,14.67509175,121.0909984,485.05,478.08,510.24,560.97,648.78,521.22,515.36,454.3,420.39,369.85,411.61,495.93,15
M3000201,TX_Batasan Hi_5,Residential,21,14.67308367,121.0929707,329.99,422.27,404.47,447.71,503.46,466.12,411.94,340.08,382.08,320.25,324.14,403.78,5
M3000202,TX_Batasan Hi_10,Residential,21,14.67690719,121.0898157,585.01,701.26,699.98,647.37,801.5,683.43,652.78,546.96,633.99,559.64,582.22,610.91,5
M3000203,TX_Batasan Hi_6,Commercial,21,14.67364265,121.0915739,2637.68,2355.98,2628.14,2374.01,2951.72,3145.26,3430.22,2188.46,2427.57,2105.39,2238.34,2794.71,50
M3000204,TX_Batasan Hi_7,Residential,21,14.67287098,121.090254,47.99,69.71,115.73,99.05,144.95,198.08,158.15,91.46,78.82,71.15,54.78,144.34,10
M3000205,TX_Batasan Hi_5,Residential,21,14.67649957,121.0895879,371.19,379.25,387.28,379.56,440.75,368.82,416.88,343.61,266.18,275.87,287.28,307.22,5
M3000206,TX_Batasan Hi_3,Residential,21,14.67288217,121.0926266,525.54,480.08,601.33,577.19,668.87,539.64,539.55,432.37,399.21,402.85,410.04,514.16,15
M3000207,TX_Batasan Hi_1,Commercial,21,14.67515169,121.0893142,756.48,832.42,598.2,870.9,1143.8,624.43,580.75,790.15,383.25,345.96,406.46,994.92,100
M3000208,TX_Batasan Hi_8,Residential,21,14.6728378,121.0941302,294.85,380.12,384.43,384.72,386.87,361.29,442.01,289.19,327.48,333.83,329.32,310.24,15
M3000209,TX_Batasan Hi_4,Residential,21,14.67442453,121.0930242,326.92,354.14,377.05,425.23,389.79,446.46,453.15,327.76,281.06,326.6,363.14,320.54,5
M3000210,TX_Commonweal_1,Commercial,22,14.70642656,121.07541,1271.45,1256.68,1238.68,1300.83,1263.61,1386.48,1321.99,995.5,1062.03,1217.76,1016.4,1186.36,25
M3000211,TX_Commonweal_3,Commercial,22,14.70378614,121.0752953,3218.4,2693.23,3576.91,2820.62,3100.02,3116.71,3433.4,2832.33,2653.17,2344.23,2713.99,2827.18,25
M3000212,TX_Commonweal_4,Commercial,22,14.70164807,121.0765577,2100.07,2215.97,2242.13,2239.76,3022.94,2435.62,2900.34,2137.95,1713.78,2309.97,2167.06,2234.1,100
M3000213,TX_Commonweal_9,Residential,22,14.70350858,121.0751948,540.65,501.08,541.59,541.74,679.37,694.06,553.6,488.01,516.58,520.09,428.39,508.03,5
M3000214,TX_Commonweal_4,Residential,22,14.70334116,121.0743324,506.36,502.14,543.36,517.74,588.92,709.78,613.39,576.44,512.45,503.83,499.88,567.78,5
M3000215,TX_Commonweal_9,Commercial,22,14.70049146,121.0747464,1091.75,1076.02,1050.85,1114.31,1201.75,1160.08,1250,913.58,1107.11,882.59,1091.28,1031.74,25
M3000216,TX_Commonweal_6,Residential,22,14.70419512,121.0717577,217.84,300.96,271.71,255.87,327.87,302.95,277.37,208.41,221.44,253.19,198.45,220.23,5
M3000217,TX_Commonweal_6,Residential,22,14.70500353,121.0736472,283.87,363.41,374.11,373.82,419.56,403.02,405.35,318.74,323.76,320.51,314.27,289.11,10
M3000218,TX_Commonweal_2,Commercial,22,14.69887717,121.0736741,3104.43,2698.2,3327.4,3006.1,3288.25,3720.61,3590.66,2860.06,2301.48,2494.81,2495.39,2635.42,75
M3000219,TX_Commonweal_2,Residential,22,14.70319494,121.0750167,441.01,423.47,439.46,397.12,465.06,489.83,458.27,412.83,460.35,352.53,439.09,373.37,10
M3000220,TX_Fairview_6,Residential,23,14.73291948,121.0706657,374.48,397.62,391.17,370.29,464.59,410.33,372.87,348.73,295.72,274.25,281.13,344.23,5
M3000221,TX_Fairview_2,Residential,23,14.73356265,121.0707535,447.86,489.06,421.52,428.67,513.19,442,485.13,389.49,346.4,348.55,388.23,441.85,15
M3000222,TX_Fairview_4,Residential,23,14.73572269,121.0708159,165.6,189,192.24,174.02,179.11,208.9,193.32,175.6,154.97,153.56,145.98,155.11,15
M3000223,TX_Fairview_7,Residential,23,14.73219199,121.0677076,231.3,207.5,238.29,245.56,261.7,295.51,289.4,238.48,209.48,211.3,193,212.37,5
M3000224,TX_Fairview_3,Residential,23,14.73200739,121.0691233,485.4,649.77,603.15,512.89,641.49,639.71,644.68,496.32,421.99,518.5,489.17,562.02,15
M3000225,TX_Fairview_10,Residential,23,14.73643015,121.0704592,136.21,133.62,186.46,192.65,142.23,207.77,231.27,108.19,162.35,144.46,115.4,133.15,10
M3000226,TX_Fairview_2,Commercial,23,14.73233816,121.0737484,2925.77,3241.33,3200.3,2780.73,3752.55,2881.93,3120.82,2224.51,2273.97,2599.77,2217.32,2451.21,25
M3000227,TX_Fairview_5,Residential,23,14.73008909,121.0732634,339.36,445.33,333.39,368.25,458.99,482.11,486.59,291.75,358.94,360.07,308.78,314.22,5
M3000228,TX_Fairview_6,Industrial,23,14.73442295,121.0711854,8685.82,7804.53,8402.76,9649.84,10739.43,9090.73,9140.58,7533.49,8246.97,6251.04,7093.33,8523.45,300
M3000229,TX_Fairview_5,Residential,23,14.73072428,121.0698328,430.95,488.33,479.98,382.25,531.88,505.57,517.19,369.89,409.24,404.61,393.71,448.7,5
M3000230,TX_Novaliches_7,Residential,24,14.72535574,121.0422127,539.21,569.69,622.45,565.28,643.56,721.71,635.98,466.58,559.9,559.55,512.22,543.88,10
M3000231,TX_Novaliches_5,Commercial,24,14.72438002,121.0416776,2903.29,3369.34,2875.32,2816.96,3798.23,3326.97,3652.27,2335.49,2811.89,2649.83,2430.18,2744.37,25
M3000232,TX_Novaliches_6,Residential,24,14.72001315,121.0434441,106.24,169.41,67.55,233.29,132.9,190.48,211.44,216.88,203.13,217.68,87.54,81.97,10
M3000233,TX_Novaliches_10,Commercial,24,14.72292251,121.0407225,2636.65,2499.2,3293.66,2608.69,3084.87,2992.51,3020.03,2769.83,2599.68,2886.54,2334.56,2661.24,50
M3000234,TX_Novaliches_8,Commercial,24,14.72365107,121.0440531,938.25,1096.9,981.47,986.83,1054.21,1159.01,1361.53,844.74,911.41,968.78,771.12,1064.59,75
M3000235,TX_Novaliches_3,Residential,24,14.71976663,121.0444425,390,529.12,522.66,482.34,500.88,570.24,491.6,377.84,432.41,477.97,465.45,450.75,10
M3000236,TX_Novaliches_1,Residential,24,14.72143225,121.0428866,224.55,292.22,246.86,270.23,311.91,323.78,366.31,222.31,233.57,215.85,250.45,272.83,5
M3000237,TX_Novaliches_7,Residential,24,14.7223205,121.0406311,654.23,697.2,727.37,697.41,829.8,641.3,730.47,604.24,576.63,507.75,535.65,559.8,15
M3000238,TX_Novaliches_4,Residential,24,14.72034839,121.0443525,357.44,485.45,478.19,437.1,503.22,581.77,441.46,400.36,442.8,441.7,402.88,398.84,5
M3000239,TX_Novaliches_7,Industrial,24,14.72447094,121.0430592,5025.87,6166.08,5161.17,6500.31,7672.78,7757.21,7292,5733.28,5350.9,5114.48,5510.03,5000.38,500
M3000240,TX_Diliman_10,Residential,25,14.65086277,121.0497217,527.55,467.68,490.73,537.28,587.94,595.79,663.84,397.5,487.64,395.47,404.25,476.25,15
M3000241,TX_Diliman_6,Residential,25,14.65068206,121.0499055,427.52,420.14,375.57,434.65,488.84,408.18,417.26,324.3,322.07,335.43,356.54,365.9,10
M3000242,TX_Diliman_8,Residential,25,14.6523291,121.0492123,181.27,203.15,197.94,187.15,220.96,251.87,230.64,188.71,183.47,184.16,167.8,192.28,5
M3000243,TX_Diliman_10,Residential,25,14.64885457,121.0485037,460.05,485.01,585.46,458.43,504.2,498.14,632.36,384.92,449.11,426.29,396.93,501.06,5
M3000244,TX_Diliman_10,Industrial,25,14.64972316,121.0481764,9427.8,8312.21,10240.78,10936.78,10607.72,9415.67,9437.47,9338.61,8913.69,7369.95,7239.36,9600.02,150
M3000245,TX_Diliman_2,Residential,25,14.64751948,121.0504151,577.17,672.41,640.38,723.36,703.52,666.76,687.84,609.8,551.1,527.33,558.76,516.59,10
M3000246,TX_Diliman_5,Commercial,25,14.65042754,121.0523576,2119.18,2317.36,2371.28,2630.82,2773.42,2842.33,3171.13,2209.73,2347.4,2247.04,2078.51,2118.71,25
M3000247,TX_Diliman_1,Commercial,25,14.65101897,121.0527967,1808.31,1665.62,1609.23,1817.42,2155.1,2126.28,2197.02,1360.42,1535.27,1446,1691.04,1836.33,50
M3000248,TX_Diliman_6,Residential,25,14.6490816,121.0494798,447.92,418.38,395.18,388.28,442.15,445.03,528.81,323.51,428.18,375.12,377.53,375.43,15
M3000249,TX_Diliman_7,Residential,25,14.65058705,121.0496761,448.45,387.42,442.17,519.03,527.29,568.99,586.58,413.1,371.13,368.9,341.04,403.04,10
M3000250,TX_Cubao_10,Commercial,26,14.61919867,121.0524307,1936.87,2223.19,2285.24,2185.18,2076.92,2568.46,2404.12,1822.3,1987.39,1631.42,1626.53,1864.58,50
M3000251,TX_Cubao_1,Residential,26,14.61817395,121.050086,470.17,605.55,621.34,562.94,615.55,555.16,707.96,468.52,472.87,469.71,493.83,551.61,10
M3000252,TX_Cubao_6,Residential,26,14.61706351,121.0541043,193.31,211.35,227.91,240.81,258.84,272.85,222.98,214.49,194.76,165.91,200.92,203.84,5
M3000253,TX_Cubao_3,Residential,26,14.6181163,121.0522106,234.46,216.03,207.53,226.97,224.03,240.35,225.93,175.24,174.34,219.34,222.77,206.09,5
M3000254,TX_Cubao_2,Residential,26,14.6218013,121.0509607,327.29,353.08,354.05,386.2,423.85,454.6,434.27,271.29,325.26,318.63,316.84,317.68,5
M3000255,TX_Cubao_6,Residential,26,14.61785771,121.0472262,426.96,583.93,578.48,555.01,584.48,552.49,541.03,396.97,425.72,454.42,430.93,463.24,5
M3000256,TX_Cubao_7,Residential,26,14.61820742,121.0519864,20.26,27.75,36.64,25.09,81.71,66.65,63.75,43.41,25.47,29.41,51.06,31.61,5
M3000257,TX_Cubao_9,Residential,26,14.61776809,121.054572,184.33,197.8,197.45,187.54,271.96,247.53,272.74,196.36,208.83,190.16,166.82,206.95,15
M3000258,TX_Cubao_7,Residential,26,14.62175576,121.0560159,548.43,505.49,577.28,609.57,658.61,735.57,570.75,525.53,540.62,522.62,475.76,500.78,10
M3000259,TX_Cubao_7,Residential,26,14.62087054,121.0509337,212.89,246.35,208.17,245.55,234.54,272.45,263.38,187.73,176.55,213.97,192.75,184.26,5
M3000260,TX_Kamuning_9,Residential,27,14.63048589,121.0324494,227.32,240.64,213.22,233.96,260.78,226.69,236.04,189.24,196.29,190.92,186.97,195.03,5
M3000261,TX_Kamuning_10,Residential,27,14.63357683,121.0346849,462.76,598.22,535.97,567.95,661.48,666.43,600.12,439.53,461.81,440.25,418.3,452.23,15
M3000262,TX_Kamuning_8,Residential,27,14.63259763,121.035655,520.49,644.33,629.16,568.93,684.02,631.14,818.27,576.78,611.51,562.32,575.38,623.55,5
M3000263,TX_Kamuning_5,Commercial,27,14.63047059,121.0364922,3080.32,2954.49,2881.88,3688.92,3623.94,3358.72,4178.48,2476.51,3003.41,2915.48,2462.36,2814.69,100
M3000264,TX_Kamuning_2,Residential,27,14.63309672,121.0310036,285.02,309.9,303.44,388.66,360.53,373.25,426.94,304.37,280.45,326.83,313.82,282.23,15
M3000265,TX_Kamuning_5,Commercial,27,14.63213813,121.0308152,1376.2,1372.73,1673.86,1430.04,1651.08,1773.69,1684.71,1226.19,1109.69,1307.91,1411.3,1412.6,75
M3000266,TX_Kamuning_7,Residential,27,14.63341191,121.0365259,230.53,234.25,230.59,255.32,283.58,288.29,314.46,222.37,218.58,216.86,203.34,243.22,15
M3000267,TX_Kamuning_4,Residential,27,14.63519411,121.0363133,149.25,169.21,188.82,180.11,223.51,191.91,189.61,131.98,174.27,153.54,153.59,182.07,10
M3000268,TX_Kamuning_6,Residential,27,14.63437987,121.0349743,541.68,619.24,610.51,695.66,757.22,770.28,623.5,579.09,521.76,456.32,462.2,590.41,15
M3000269,TX_Kamuning_9,Residential,27,14.63234159,121.0303836,379.21,358.34,420.24,362.6,412.08,405.08,435.74,290.23,281.17,365.5,368.59,300.05,10
M3000270,TX_Libis_5,Residential,28,14.60819361,121.0836173,493.72,510.38,552.06,561.65,642.2,634.11,642.62,438.89,457.89,488.96,500.92,480.22,10
M3000271,TX_Libis_6,Residential,28,14.61257075,121.0786999,300.17,381.55,334.43,367.12,421.17,395.05,349.98,322.5,265.44,267.64,276.47,299.13,10
M3000272,TX_Libis_6,Residential,28,14.61314727,121.0796791,76.2,89.62,79.77,64.04,69.34,106.36,105.74,103.46,60.82,88.51,111.05,114.13,15
M3000273,TX_Libis_10,Residential,28,14.61277829,121.0813835,181.62,207.47,182.07,181.42,199.21,235.58,214.68,164.68,168.65,151.21,157.61,181.59,15
M3000274,TX_Libis_6,Residential,28,14.60882155,121.0789824,372.41,323.69,303.66,323.13,451.81,361.73,402.28,300.22,322.97,266.56,322.32,309.75,10
M3000275,TX_Libis_7,Residential,28,14.61035313,121.0818219,183.93,158.76,165.33,161.54,182.06,178.79,180.63,155.69,146.68,140.68,165.97,153.06,10
M3000276,TX_Libis_3,Residential,28,14.61594762,121.0825075,574.81,623.77,574.87,677.13,637.69,712.81,697.84,568.98,611.23,615.95,489.05,530.91,15
M3000277,TX_Libis_8,Residential,28,14.61251829,121.0821375,486.94,580.39,538.87,564.5,626.52,755.47,678.51,605.13,459.96,561.32,612.46,510,10
M3000278,TX_Libis_5,Residential,28,14.61047938,121.0819639,499.65,472.3,598.62,534.24,601.67,659.49,622.27,395.87,454.7,492.01,481.03,545.15,10
M3000279,TX_Libis_5,Residential,28,14.60810209,121.0805346,216.42,252.73,259.62,235.41,295.92,318.77,294.61,192.21,219.26,216.83,237.96,215.29,5
M3000280,TX_Project 4_4,Residential,29,14.62951914,121.067288,357.78,419.33,465.47,398.31,475.55,535.2,527.3,336.36,392.29,342.83,354.91,398.64,5
M3000281,TX_Project 4_6,Residential,29,14.63118076,121.065906,584.72,731.02,747.48,592.76,742.28,648.3,773.94,581.5,517.25,618.36,488.83,652.4,10
M3000282,TX_Project 4_7,Residential,29,14.63290352,121.0608456,427.37,361.55,457.04,363.51,421.85,420.78,545.45,326.39,404,414.2,348.44,394.97,5
M3000283,TX_Project 4_10,Commercial,29,14.63057323,121.0664,2087.61,2927.52,2981.35,2496.53,2634.45,3003.03,2837.91,2238.54,2409.23,2095.77,2197.09,2621.26,75
M3000284,TX_Project 4_2,Residential,29,14.63362591,121.0648952,219.13,309.31,311,300.36,281.29,330.45,353.25,236.78,222.7,251.32,268.86,222.89,5
M3000285,TX_Project 4_7,Residential,29,14.63252638,121.0678852,53.91,113.51,363.64,205.68,393.96,423.07,367.76,277.97,194.52,236.09,228.07,201.24,10
M3000286,TX_Project 4_7,Commercial,29,14.63195964,121.0648557,2259.82,2653.27,2481.28,2158.74,3035.07,2994.25,3044,1914.61,1966.02,1981.3,2115.74,1977.69,75
M3000287,TX_Project 4_2,Residential,29,14.62914141,121.0675384,348.33,389.73,472.51,476.58,553.46,501.91,560.42,346,355.56,342.27,418.73,371.72,15
M3000288,TX_Project 4_5,Commercial,29,14.62726839,121.0645321,847.84,897.02,803.94,810.05,1094.01,1001.21,1060.26,749.72,700.66,867.83,775.48,711.91,50
M3000289,TX_Project 4_8,Residential,29,14.63233753,121.0687094,392.91,470.14,364.84,461.79,547.26,511.62,512.42,332.79,366.07,386.01,374.71,369.5,5
M3000290,TX_Project 6_5,Residential,30,14.6588356,121.0419706,114.91,698.39,256.97,470.27,830.1,373.16,688.54,268.36,478.78,206,543.76,465.19,5
M3000291,TX_Project 6_9,Commercial,30,14.66102712,121.0382701,1477.24,1782.22,1779.47,1674.79,2012.54,2043.4,1952.76,1325.7,1356.53,1539.79,1432.93,1573.23,75
M3000292,TX_Project 6_1,Residential,30,14.65858667,121.0370955,60.66,74.78,104.69,37.49,114.62,112.18,67.57,76.68,36.66,63.07,62.93,63.94,10
M3000293,TX_Project 6_2,Commercial,30,14.65983461,121.0417772,2218.35,2198.53,2230.49,2350.55,2328.95,2454.51,2636.67,1658.53,1895,1988.81,2202.35,2263.15,50
M3000294,TX_Project 6_5,Residential,30,14.65954021,121.0385473,223.59,181.63,132.66,242.8,305.23,202.69,251.22,205.1,157.25,151.47,206.84,127.5,5
M3000295,TX_Project 6_1,Commercial,30,14.66010168,121.0394417,2895.36,3453.02,2973.17,3175.56,3711.11,3402.24,4174.6,3011,2644.17,2517.95,2647.66,3086.24,100
M3000296,TX_Project 6_5,Residential,30,14.66015483,121.0424307,238.9,288.59,280.17,309.57,338.03,335.05,286.03,210.15,243.23,211.34,232.61,218.98,5
M3000297,TX_Project 6_10,Residential,30,14.65840631,121.0428118,143.49,155.96,189.85,63.16,91.48,122.4,94.19,115.11,97.77,129.56,93.23,115.72,5
M3000298,TX_Project 6_6,Residential,30,14.65830101,121.0378128,112.62,110.92,135.15,91.59,210.53,79.18,184.59,127.54,79.04,172.34,48.99,184.99,5
